Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
6877137,92054,Cassandra Green,Melanie96@gmail.com,1654023811,814 Calhoun Lane Suite 875,Dortmund,Berlin,92456,Germany,46,Male,Low,Premium,2/28/2024,2024,February,22:30:42,9,115.6527863,1040.875077,Grocery,Nestle,Chocolate,Excellent,Standard,Cash,Shipped,5,Milk chocolate
6570299,52169,Lauren Thompson,Thomas79@gmail.com,7272660467,117 Michael Shores,Melbourne,New South Wales,36286,Australia,46,Male,Medium,New,2/28/2024,2024,February,19:08:43,2,210.8040459,421.6080918,Grocery,Pepsi,Juice,Excellent,Express,Debit Card,Shipped,4,Mixed fruit juice
8078731,93191,Brooke Snyder,Jeffrey24@gmail.com,2025764723,046 Jennifer Ville,Calgary,Ontario,62292,Canada,46,Male,Medium,Premium,2/28/2024,2024,February,21:55:10,5,156.6060102,783.0300508,Books,Random House,Literature,Excellent,Standard,Cash,Shipped,5,Drama
5799047,70725,Denise Taylor,Anthony36@gmail.com,9570921166,45664 Miller Lock,Dresden,Berlin,82377,Germany,46,Female,Low,Premium,2/28/2024,2024,February,16:36:24,5,420.5686558,2102.843279,Home Decor,Home Depot,Tools,Excellent,Standard,Cash,Shipped,4,Tape measure
4160933,37606,Todd Ramirez,Jeffrey10@gmail.com,7691621640,66631 Austin Track Suite 687,Dortmund,Berlin,28022,Germany,46,Female,Low,Premium,2/28/2024,2024,February,10:02:38,4,394.6147745,1578.459098,Books,Penguin Books,Fiction,Excellent,Express,Cash,Shipped,4,Science fiction
6218351,11770,James Stone,Diana58@gmail.com,1112567835,51050 Mercer Mount Suite 205,Newcastle,New South Wales,20886,Australia,46,Male,Low,New,2/28/2024,2024,February,19:01:51,2,373.6281392,747.2562784,Electronics,Sony,Television,Excellent,Express,Credit Card,Processing,5,Curved TV
2283128,54889,Susan Serrano,Kimberly57@gmail.com,9113057474,4985 Jo Alley Apt. 325,Hamburg,Berlin,98903,Germany,46,Female,Medium,New,2/28/2024,2024,February,13:53:03,7,118.3246475,828.2725323,Grocery,Nestle,Snacks,Excellent,Standard,Credit Card,Processing,5,Pretzels
7034800,51417,Juan Schneider,Michelle23@gmail.com,6370425188,344 Chelsey Bypass Suite 522,Winnipeg,Ontario,95775,Canada,46,Male,Medium,Premium,2/28/2024,2024,February,11:47:12,8,342.4139867,2739.311893,Books,Penguin Books,Children's,Excellent,Same-Day,Debit Card,Processing,5,Clothing
7034887,74484,Cory Cruz,Richard50@gmail.com,6705548023,520 Macias Gateway Apt. 929,Sacramento,Nevada,89611,USA,46,Male,Medium,New,2/28/2024,2024,February,0:48:34,2,389.3794809,778.7589618,Grocery,Pepsi,Juice,Excellent,Standard,Credit Card,Processing,4,Mixed fruit juice
9178901,42978,Kevin Rivers,Anthony47@gmail.com,2287613033,6788 Thomas Curve Suite 839,Dortmund,Berlin,79047,Germany,46,Male,Low,Regular,2/28/2024,2024,February,15:03:44,9,193.4821919,1741.339727,Books,HarperCollins,Thriller,Excellent,Standard,Credit Card,Processing,4,Mystery
8033883,22230,Matthew Allen,Ricky3@gmail.com,1505962930,84559 Turner Prairie Suite 706,Cologne,Berlin,15068,Germany,46,Male,Medium,Premium,2/28/2024,2024,February,1:17:31,3,282.8544077,848.563223,Grocery,Pepsi,Soft Drink,Excellent,Same-Day,Credit Card,Processing,5,Energy drink
8787877,48099,Mark Galvan,Ronald98@gmail.com,4684410022,97176 Cameron Mission Apt. 885,Munich,Berlin,6009,Germany,46,Female,Low,Regular,2/28/2024,2024,February,12:05:12,5,159.5460425,797.7302127,Books,HarperCollins,Fiction,Excellent,Express,Cash,Processing,4,Adventure
7838677,41681,Benjamin Parker,Christian77@gmail.com,9823980978,56592 Bryan Ville,Canberra,New South Wales,59436,Australia,46,Female,Medium,Premium,2/28/2024,2024,February,19:29:31,10,207.4754522,2074.754522,Electronics,Sony,Smartphone,Excellent,Same-Day,Credit Card,Processing,4,LG G
8121699,77789,Stanley Jones,Penny69@gmail.com,4031543800,0312 Lynn Views,Southampton,England,91198,UK,46,Female,Medium,New,2/28/2024,2024,February,13:51:34,4,266.6943414,1066.777366,Grocery,Nestle,Snacks,Excellent,Standard,Cash,Processing,4,Beef jerky
2991906,90783,Vicki Wolfe,Carol97@gmail.com,8437537065,911 Edward Summit Suite 123,Munich,Berlin,53897,Germany,46,Male,Low,Regular,2/28/2024,2024,February,12:12:32,1,74.7897913,74.7897913,Electronics,Sony,Headphones,Excellent,Express,Credit Card,Processing,4,In-ear headphones
5534306,47411,Victor Hanson,Julia46@gmail.com,3082102246,5701 Tyler Fords Apt. 262,Baltimore,Maryland,21027,USA,46,Male,High,Premium,2/28/2024,2024,February,17:01:48,2,435.321749,870.643498,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Same-Day,Credit Card,Processing,4,Bathtub
4603141,93613,Sydney Fry,Jennifer73@gmail.com,8685891395,908 Nicholson Ford Apt. 807,Birmingham,England,69411,UK,46,Female,Low,Regular,2/28/2024,2024,February,8:40:40,3,372.6157312,1117.847194,Grocery,Nestle,Coffee,Excellent,Same-Day,Credit Card,Processing,5,Latte
3104013,10152,Tiffany Miller,Robert71@gmail.com,3468331662,0702 Krista Turnpike Apt. 603,Brighton,England,33376,UK,46,Male,Medium,New,2/28/2024,2024,February,7:14:13,7,263.3748132,1843.623692,Electronics,Sony,Television,Excellent,Same-Day,PayPal,Processing,4,QLED TV
7808219,70561,David Smith,William47@gmail.com,3873587161,8269 Walker Trafficway,Duisburg,Berlin,17258,Germany,46,Male,Medium,Regular,2/28/2024,2024,February,12:51:53,4,244.4411261,977.7645042,Home Decor,IKEA,Decorations,Excellent,Standard,PayPal,Processing,5,Sculptures
5340751,84735,Jimmy Christensen,Rachel71@gmail.com,4049841178,56124 Michelle Club Suite 939,Portsmouth,England,89046,UK,46,Female,High,Premium,2/28/2024,2024,February,2:36:54,6,379.8800425,2279.280255,Electronics,Apple,Tablet,Excellent,Express,PayPal,Processing,5,Microsoft Surface
2633230,31274,Toni Jenkins,Autumn86@gmail.com,8964957629,8679 Wheeler Glen Apt. 616,D?¬sseldorf,Berlin,73260,Germany,46,Male,Medium,Regular,2/28/2024,2024,February,8:33:06,2,165.9167428,331.8334855,Books,HarperCollins,Fiction,Excellent,Same-Day,Debit Card,Processing,4,Historical fiction
8404790,84079,Eric Kent,Elizabeth49@gmail.com,4386823910,0648 Mary Pine Suite 918,Munich,Berlin,13354,Germany,46,Female,High,Premium,2/28/2024,2024,February,15:48:59,7,175.952172,1231.665204,Clothing,Adidas,T-shirt,Excellent,Standard,Credit Card,Processing,5,Henley tee
9352992,76028,Anne Johnson,Steven46@gmail.com,8382698983,08270 Sharon Cape,Winnipeg,Ontario,78660,Canada,46,Female,Medium,New,2/28/2024,2024,February,9:37:33,1,115.2966848,115.2966848,Electronics,Apple,Laptop,Excellent,Standard,Cash,Processing,4,HP Spectre
7654559,73646,Donald Barker,Cynthia24@gmail.com,4076914382,1657 Mcguire Loop,Manchester,England,97482,UK,46,Male,Medium,Regular,2/28/2024,2024,February,23:23:07,9,365.7221947,3291.499752,Grocery,Coca-Cola,Soft Drink,Excellent,Express,PayPal,Processing,5,Lemon-lime soda
7602204,13538,Christopher Jordan,Barry85@gmail.com,2478732082,3583 Derek Cape Suite 793,Melbourne,New South Wales,29493,Australia,46,Female,Low,New,2/28/2024,2024,February,23:11:07,5,163.2967412,816.483706,Grocery,Pepsi,Water,Excellent,Same-Day,Cash,Processing,5,Mineral water
4026629,11301,Dorothy Foster,Anna7@gmail.com,2132597936,2486 Kennedy Center,Ottawa,Ontario,693,Canada,46,Male,Low,Regular,2/28/2024,2024,February,4:54:42,5,32.40444627,162.0222314,Grocery,Coca-Cola,Juice,Excellent,Express,Cash,Delivered,4,Cranberry juice
8894401,47497,Javier Martin,John9@gmail.com,2008833592,415 Jill Drive,Leicester,England,93362,UK,46,Female,Medium,New,2/28/2024,2024,February,5:30:47,2,88.12759682,176.2551936,Electronics,Samsung,Smartphone,Excellent,Same-Day,PayPal,Delivered,5,Nokia
7379891,77721,Dustin Owens,Kimberly32@gmail.com,4502870853,4256 Kimberly Neck Suite 048,Sacramento,Colorado,80130,USA,46,Male,Low,Regular,2/28/2024,2024,February,18:56:38,9,303.387042,2730.483378,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Same-Day,Debit Card,Delivered,4,Quilt
8948673,62217,Jennifer Lawrence,Judy32@gmail.com,4213029239,173 Tate Keys,Oshawa,Ontario,42939,Canada,46,Female,High,Regular,2/28/2024,2024,February,8:56:50,1,390.261746,390.261746,Books,Random House,Literature,Excellent,Same-Day,Debit Card,Delivered,5,Drama
7655246,47924,Andrew Mays,Beth52@gmail.com,6792492157,59166 Taylor Bypass Apt. 120,St. John's,Ontario,33757,Canada,46,Female,Low,Regular,2/28/2024,2024,February,8:54:24,5,70.18969299,350.948465,Books,Penguin Books,Children's,Excellent,Same-Day,Credit Card,Delivered,5,Clothing
3077485,20836,Bryan Jennings,Carolyn3@gmail.com,7260599621,0175 Rogers Shoals,Hull,England,12742,UK,46,Female,Medium,New,2/28/2024,2024,February,1:40:02,7,255.7077118,1789.953982,Books,Penguin Books,Non-Fiction,Excellent,Same-Day,PayPal,Delivered,5,Business
3646410,61666,Antonio Jensen,Bryan9@gmail.com,7037400083,826 Jacob Turnpike,Bochum,Berlin,17007,Germany,46,Female,Medium,New,2/28/2024,2024,February,13:51:24,1,448.2988314,448.2988314,Clothing,Adidas,Shoes,Excellent,Same-Day,PayPal,Delivered,4,Loafers
7780219,53124,Mary Collins,David37@gmail.com,7873993505,8725 Davis Ferry Suite 951,Berlin,Berlin,53710,Germany,46,Female,Medium,Regular,2/28/2024,2024,February,18:07:14,1,201.7869775,201.7869775,Grocery,Nestle,Snacks,Excellent,Same-Day,Credit Card,Delivered,5,Trail mix
1913946,66005,Sheila Richard,Stephanie17@gmail.com,8245117261,029 Novak Mews Suite 682,Victoria,Ontario,99128,Canada,46,Male,Low,Regular,2/28/2024,2024,February,17:47:17,4,226.1920072,904.7680287,Grocery,Nestle,Chocolate,Excellent,Same-Day,Credit Card,Delivered,5,Dark chocolate
9713396,55833,David Davidson,Michael40@gmail.com,4460316955,067 Janice Centers Suite 769,El Paso,Indiana,47651,USA,46,Female,High,New,2/28/2024,2024,February,15:04:03,4,289.9863636,1159.945454,Books,HarperCollins,Fiction,Excellent,Express,Debit Card,Delivered,4,Adventure
5792599,61349,John Cook,Maureen81@gmail.com,8161872260,7712 Smith Rapids,London,England,1050,UK,46,Male,Low,Premium,2/28/2024,2024,February,16:27:30,9,304.1725597,2737.553037,Electronics,Samsung,Smartphone,Excellent,Express,Credit Card,Delivered,5,Motorola Moto
8196729,27618,Jeremiah Oconnor,Frank29@gmail.com,5187736203,5993 Robert Drives,Dresden,Berlin,45926,Germany,46,Female,Medium,New,2/28/2024,2024,February,10:44:47,10,160.4730342,1604.730342,Clothing,Zara,Dress,Excellent,Express,PayPal,Delivered,5,Sheath dress
6390632,18903,Michelle Curtis,Katherine1@gmail.com,8088161955,4637 Nelson Harbors Apt. 469,Fresno,Massachusetts,1117,USA,46,Female,Medium,Regular,2/28/2024,2024,February,16:23:30,2,379.8027803,759.6055606,Books,Random House,Non-Fiction,Excellent,Express,Credit Card,Delivered,5,Health
5834198,67543,Robert Johnson,Catherine86@gmail.com,1437022698,7652 Ashley Extension Suite 477,Nashville,Alaska,99710,USA,46,Female,Low,Premium,2/28/2024,2024,February,22:38:52,10,19.82023064,198.2023064,Clothing,Nike,T-shirt,Excellent,Standard,Credit Card,Delivered,5,Raglan tee
3246302,59133,Stacy Mclaughlin,Wendy15@gmail.com,5591158133,72848 Jennifer Village Suite 008,,England,10413,UK,46,Male,Low,Premium,2/28/2024,2024,February,0:02:14,6,197.9206116,1187.52367,Clothing,Zara,Shirt,Excellent,Express,PayPal,Delivered,5,Button-down shirt
5927161,73919,Sandra Martin,David45@gmail.com,9378949977,0410 Lowe Oval Apt. 580,San Diego,Texas,75811,USA,46,Male,Low,Premium,2/28/2024,2024,February,10:55:01,3,163.1046025,489.3138075,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Express,Cash,Delivered,4,Stove
5294333,13776,Christine Austin,Mark36@gmail.com,3739674382,623 Laura Mount,Ballarat,New South Wales,48629,Australia,46,Female,Low,Premium,2/28/2024,2024,February,10:37:42,10,13.82490363,138.2490363,Books,Penguin Books,Children's,Excellent,Standard,Debit Card,Delivered,4,Games
8837277,53079,Andrew Smith,Kevin19@gmail.com,5879373186,7069 Miranda Stravenue,Portsmouth,England,8123,UK,46,Male,High,New,2/28/2024,2024,February,16:54:08,4,332.7291751,1330.9167,Clothing,Adidas,T-shirt,Excellent,Express,PayPal,Delivered,4,V-neck tee
7677588,78325,Kara Williams,Dustin38@gmail.com,7322267891,017 Heather Extensions Suite 386,Cardiff,England,94785,UK,46,Male,Medium,Regular,2/28/2024,2024,February,6:38:10,8,251.5662151,2012.529721,Clothing,Adidas,T-shirt,Excellent,Express,PayPal,Delivered,5,Long-sleeve tee
9089991,89444,Anthony Flores,Dalton69@gmail.com,5875483397,6128 Angela Ford Suite 266,Charlotte,North Dakota,58278,USA,46,Female,Low,New,2/28/2024,2024,February,3:13:38,8,155.3097398,1242.477918,Books,Random House,Non-Fiction,Excellent,Express,Debit Card,Delivered,4,History
1082623,25051,Mathew Johnston,Michael95@gmail.com,8172682011,402 Pratt Alley Apt. 283,Newcastle,New South Wales,50965,Australia,46,Female,Low,Premium,2/28/2024,2024,February,23:37:38,10,71.13295269,711.3295269,Electronics,Apple,Tablet,Excellent,Same-Day,Cash,Delivered,4,Amazon Fire Tablet
5031940,68146,Christina Ortega,Susan38@gmail.com,1765935135,3286 Timothy Pine Suite 244,Calgary,Ontario,85156,Canada,46,Male,Medium,New,2/28/2024,2024,February,23:30:08,1,26.67255851,26.67255851,Grocery,Coca-Cola,Juice,Excellent,Same-Day,PayPal,Delivered,5,Pineapple juice
7715245,20441,Timothy Lawrence,Casey69@gmail.com,9515125846,64322 Webb Crossing Apt. 860,Newcastle,New South Wales,39994,Australia,46,Female,Low,Premium,2/28/2024,2024,February,20:05:12,5,385.9358007,1929.679004,Clothing,Zara,Dress,Excellent,Express,Credit Card,Delivered,4,Bodycon dress
5009396,24195,Michael Sanchez,Christina86@gmail.com,3949641113,03257 Courtney Mall Suite 601,Canberra,New South Wales,91838,Australia,25,Female,Medium,New,2/28/2024,2024,February,1:43:30,2,239.8361414,479.6722828,Books,Random House,Non-Fiction,Excellent,Express,Credit Card,Delivered,5,Science
9621324,54991,John Johnson,Bianca63@gmail.com,2181229128,88249 Swanson Crossroad Apt. 295,D?¬sseldorf,Berlin,68269,Germany,67,Male,Medium,New,2/28/2024,2024,February,16:52:10,2,375.2361063,750.4722126,Electronics,Sony,Headphones,Excellent,Express,Credit Card,Delivered,4,In-ear headphones
6210068,84548,Richard Clark,Ryan20@gmail.com,4709734017,3428 Walker Loaf Apt. 430,Duisburg,Berlin,45315,Germany,41,Female,Low,New,2/28/2024,2024,February,4:15:23,10,176.4508718,1764.508718,Clothing,Nike,Shoes,Excellent,Express,PayPal,Delivered,5,High heels
2635489,62051,Robert Navarro,Derrick83@gmail.com,6951643735,954 Wells Lane,Cologne,Berlin,28116,Germany,56,Female,High,Regular,2/28/2024,2024,February,4:58:51,4,113.5271009,454.1084035,Grocery,Nestle,Chocolate,Excellent,Express,Cash,Delivered,4,White chocolate
4999080,99323,William Tucker,Nicole67@gmail.com,6827491893,645 Andrews Spur Apt. 271,Leeds,England,54388,UK,24,Female,Low,Premium,2/28/2024,2024,February,10:27:17,3,53.4456764,160.3370292,Electronics,Apple,Tablet,Excellent,Same-Day,PayPal,Delivered,4,Sony Xperia Tablet
2433208,40697,Kristen Valdez,Lori37@gmail.com,1602761323,5972 Smith Loop,Bonn,Berlin,54554,Germany,55,Male,Low,Regular,2/28/2024,2024,February,18:13:38,5,359.5856284,1797.928142,Clothing,Adidas,T-shirt,Excellent,Express,Credit Card,Delivered,5,Long-sleeve tee
8991032,15365,Beth Ortega,Diana87@gmail.com,1934312736,2472 James Crest,Chicago,Washington,98238,USA,55,Male,Medium,Premium,2/28/2024,2024,February,7:18:24,8,389.2214138,3113.771311,Home Decor,Home Depot,Tools,Excellent,Same-Day,PayPal,Delivered,4,Tape measure
9672184,52702,Mrs. Stephanie Fischer,Sandra96@gmail.com,7710618312,723 Monica Trafficway Suite 282,Portland,New Mexico,88019,USA,55,Female,Low,New,2/28/2024,2024,February,5:50:44,6,80.9049851,485.4299106,Grocery,Coca-Cola,Water,Excellent,Standard,PayPal,Delivered,4,Bottled water
3551243,63093,Keith Clements,Jill69@gmail.com,2598356284,079 Lydia Summit Apt. 019,Bendigo,New South Wales,7023,Australia,55,Female,Medium,Regular,2/28/2024,2024,July,6:52:13,10,314.1831561,3141.831561,Clothing,Nike,T-shirt,Excellent,Express,Cash,Delivered,4,Scoop neck tee
5086995,10246,Chad Wade,Carolyn73@gmail.com,3267682355,0535 Hurst Ramp Suite 961,Regina,Ontario,62569,Canada,55,Male,Low,Premium,2/28/2024,2024,July,15:43:26,5,151.0354428,755.1772141,Books,Penguin Books,Children's,Excellent,Same-Day,Cash,Delivered,5,Sports equipment
8223542,55838,Heather Keller,Tyler46@gmail.com,7258500514,6376 Tiffany Hill,Oshawa,Ontario,62602,Canada,55,Female,High,Premium,2/28/2024,2024,June,20:05:33,5,456.0602627,2280.301314,Home Decor,Home Depot,Tools,Excellent,Same-Day,PayPal,Delivered,4,Wrench
8373677,38224,Matthew Brown,Lisa100@gmail.com,7352586922,195 Joy Estates Suite 106,Townsville,New South Wales,83782,Australia,55,Male,High,Premium,2/28/2024,2024,August,23:06:32,10,433.9955434,4339.955434,Grocery,Coca-Cola,Juice,Excellent,Same-Day,Credit Card,Delivered,4,Grape juice
2548459,75715,Kelly Reed,Melvin26@gmail.com,3668485551,17774 Mccarty Land,Birmingham,England,4179,UK,60,Male,Low,Premium,2/28/2024,2024,February,16:46:16,9,64.91107645,584.1996881,Home Decor,Bed Bath & Beyond,Kitchen,Good,Same-Day,Credit Card,Delivered,4,Electric kettle
2273764,61535,Debbie Cox,Kimberly98@gmail.com,2135778983,2052 Steven Ford Suite 810,Berlin,Berlin,5361,Germany,48,Female,Medium,New,2/28/2024,2024,February,0:05:26,2,63.40712895,126.8142579,Electronics,Samsung,Smartphone,Good,Same-Day,Debit Card,Delivered,4,Samsung Galaxy
3061814,29086,Megan Evans,Antonio86@gmail.com,8215952176,50302 Wright Fort,Quebec City,Ontario,61967,Canada,48,Male,High,Premium,2/28/2024,2024,February,3:04:01,2,195.7904141,391.5808283,Books,HarperCollins,Fiction,Good,Express,Credit Card,Delivered,4,Thriller
9963968,89269,Jose Robinson,Christopher51@gmail.com,6725202446,47533 Billy Drive,Dresden,Berlin,18860,Germany,48,Male,Low,Premium,2/28/2024,2024,February,12:19:55,1,364.3671949,364.3671949,Clothing,Zara,Jeans,Good,Same-Day,Debit Card,Delivered,3,Bootcut jeans
3243758,36817,Christopher Smith,Pamela61@gmail.com,7829517996,393 Richard Inlet,Cleveland,North Carolina,27027,USA,48,Male,Medium,New,2/28/2024,2024,February,21:37:34,5,472.8381185,2364.190592,Clothing,Nike,T-shirt,Good,Same-Day,Cash,Delivered,3,Long-sleeve tee
4308984,76596,Pamela Powell,Jonathan66@gmail.com,8854116410,643 Mclaughlin Plains,Stuttgart,Berlin,9754,Germany,48,Male,Medium,Regular,2/28/2024,2024,February,2:59:16,2,348.3662278,696.7324556,Books,Random House,Literature,Good,Standard,Credit Card,Delivered,4,Modern literature
4016340,93066,Claudia Villanueva,Noah10@gmail.com,1923011735,3647 Kyle Camp Suite 319,Kitchener,Ontario,44946,Canada,26,Male,Medium,Regular,2/28/2024,2024,February,17:26:57,2,136.9662717,273.9325434,Home Decor,IKEA,Furniture,Good,Same-Day,Credit Card,Delivered,4,Sofa
7999044,10540,Kenneth Andrews,Daniel43@gmail.com,3188993561,40611 Stacey Shores,Birmingham,England,6236,UK,26,Male,Medium,New,2/28/2024,2024,February,18:04:52,3,425.8410292,1277.523087,Home Decor,Home Depot,Tools,Good,Same-Day,PayPal,Delivered,4,Screwdriver set
1056923,94220,Kaitlin Sanchez,William44@gmail.com,1133357234,321 Jessica Unions,Hamburg,Berlin,42043,Germany,26,Male,Low,Premium,2/28/2024,2024,February,19:15:55,4,384.5486149,1538.19446,Books,Penguin Books,Children's,Good,Standard,Credit Card,Delivered,3,Puzzles
6250117,93262,Jennifer Harris,Daniel35@gmail.com,8065889634,81371 Julia Shoals,Kelowna,Ontario,15373,Canada,26,Female,Medium,New,2/28/2024,2024,February,2:03:33,2,302.7399273,605.4798546,Books,HarperCollins,Thriller,Good,Same-Day,Debit Card,Delivered,3,Suspense
8214673,76459,Whitney Ross,Bryan19@gmail.com,1323032344,28674 Amy Cove,Leicester,England,52003,UK,26,Female,Medium,Premium,2/28/2024,2024,February,3:27:58,2,226.1601363,452.3202726,Grocery,Pepsi,Juice,Good,Express,PayPal,Delivered,4,Tomato juice
2149503,17468,Sara Stone,Jennifer2@gmail.com,9370747676,6723 Hudson Green Apt. 358,Arlington,Illinois,62411,USA,26,Male,Medium,Premium,2/28/2024,2024,February,15:25:21,1,354.6837685,354.6837685,Grocery,Nestle,Snacks,Good,Same-Day,Debit Card,Delivered,4,Chips
4038178,86136,Travis Vincent,Allison52@gmail.com,5752423687,6495 Darren Ports Suite 600,Brighton,England,15212,UK,26,Male,Low,New,2/28/2024,2024,February,0:17:25,4,33.68173418,134.7269367,Electronics,Sony,Smartphone,Good,Same-Day,PayPal,Delivered,4,Motorola Moto
9609625,79091,Jacob Lewis,Danielle7@gmail.com,4442997440,18109 Rebecca Highway,Dresden,Berlin,63622,Germany,26,Female,Medium,Regular,2/28/2024,2024,February,14:33:44,4,353.9573991,1415.829596,Electronics,Apple,Tablet,Good,Express,Cash,Delivered,4,Amazon Fire Tablet
6778834,72055,Leah Brooks,Jennifer45@gmail.com,4178051167,37894 Macdonald Points Suite 417,Kansas City,Kansas,67804,USA,26,Male,Medium,Premium,2/28/2024,2024,February,1:38:49,8,126.2642309,1010.113848,Grocery,Nestle,Coffee,Good,Same-Day,PayPal,Delivered,3,Affogato
7784576,40672,Rachel Marshall,Calvin27@gmail.com,4237884902,4180 Andrew Mills,Albuquerque,Washington,98311,USA,26,Male,Medium,New,2/28/2024,2024,February,20:24:54,2,,39.69092634,Grocery,Coca-Cola,Water,Good,Same-Day,PayPal,Delivered,3,Mineral water
